ENT,REGION,EDAD_V,P5_21,P6_12,target,EDAD_V_unknown,P5_19_unknown,P5_21_unknown,P5_21_top,P6_12_no_response,P6_12_unknown,P6_12_top,target_no_response,target_unknown,target_log,P5_19A_unknown,salario_mensual,salario_mensual_unknown,ratio_gasto_ingreso,ahorro
1,2,26.0,6000.0,10000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.7546220601182241,1950.0
1,2,28.0,1200.0,500000.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,6800.0,False,0.17644464049404499,5600.0
1,2,32.0,4000.0,40000.0,800.0,False,False,False,False,False,False,False,False,False,6.68586094706836,False,4000.0,False,0.9997500624843789,0.0
1,2,20.0,3000.0,4000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4000.0,False,0.7498125468632841,1000.0
1,2,30.0,12000.0,500.0,250.0,False,False,False,False,False,False,False,False,False,5.5254529391317835,True,7950.0,True,1.5092441202364482,-4050.0
1,2,77.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,38.0,15000.0,500000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,7200.0,False,2.0830440216636577,-7800.0
1,2,45.0,10000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,1.2577034335303736,-2050.0
1,2,48.0,5000.0,80000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6800.0,False,0.7351860020585208,1800.0
1,2,38.0,6000.0,50000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,8000.0,False,0.7499062617172854,2000.0
1,2,23.0,3500.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.44019620173563073,4450.0
1,2,48.0,4200.0,1000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,False,800.0,False,5.2434456928838955,-3400.0
1,2,27.0,4000.0,15000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6000.0,False,0.6665555740709882,2000.0
1,2,47.0,6000.0,30000.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,6400.0,False,0.9373535385096079,400.0
1,2,66.0,4500.0,3000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.5659665450886681,3450.0
1,2,66.0,6000.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.7546220601182241,1950.0
1,2,38.0,5000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,2400.0,False,2.0824656393169514,-2600.0
1,2,23.0,10000.0,500000.0,15000.0,False,False,False,False,False,False,False,False,False,9.61587214452889,False,20000.0,False,0.4999750012499375,10000.0
1,2,51.0,12000.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,12000.0,False,0.9999166736105325,0.0
1,2,45.0,1000.0,2000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,False,4000.0,False,0.24993751562109473,3000.0
1,2,26.0,2200.0,7000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6916.0,False,0.31805696111030796,4716.0
1,2,55.0,5400.0,20000.0,9.0,False,True,True,False,False,False,False,False,False,2.302585092994046,True,7950.0,True,0.6791598541064017,2550.0
1,2,55.0,40000.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,40000.0,False,0.9999750006249843,0.0
1,2,36.0,15000.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,10000.0,False,1.4998500149985001,-5000.0
1,2,47.0,1000.0,100000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,12000.0,False,0.08332638946754437,11000.0
1,2,52.0,4800.0,2000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,False,1400.0,False,3.4261241970021414,-3400.0
1,2,47.0,4000.0,7000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4090.0,False,0.9777560498655585,90.0
1,2,24.0,1000.0,1000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,5600.0,False,0.17853954650955187,4600.0
1,2,47.0,0.0,5000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,True,7950.0,True,0.0,7950.0
1,2,47.0,6000.0,7000.0,700.0,False,False,False,False,False,False,False,False,False,6.55250788703459,False,8800.0,False,0.6817407112828088,2800.0
1,2,44.0,8000.0,80000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,10000.0,False,0.7999200079992,2000.0
1,2,60.0,7000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4200.0,False,1.6662699357295883,-2800.0
1,2,43.0,1000.0,3000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.12577034335303736,6950.0
1,2,26.0,1000.0,70000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,6000.0,False,0.16663889351774705,5000.0
1,2,48.0,11000.0,15000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,False,11000.0,False,0.9999090991728025,0.0
1,2,59.0,2000.0,10000.0,250.0,False,False,False,False,False,False,False,False,False,5.5254529391317835,False,5600.0,False,0.35707909301910373,3600.0
1,2,36.0,3500.0,500.0,100.0,False,False,False,False,False,False,False,False,False,4.61512051684126,False,4000.0,False,0.8747813046738315,500.0
1,2,28.0,7000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4000.0,False,1.749562609347663,-3000.0
1,2,19.0,2000.0,10000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,4000.0,False,0.49987503124218946,2000.0
1,2,30.0,10000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,7000.0,False,1.4283673760891302,-3000.0
1,2,27.0,17000.0,7500.0,3000.0,False,False,False,False,False,True,False,False,False,8.006700845440367,False,12000.0,False,1.4165486209482543,-5000.0
1,2,41.0,35000.0,1000000.0,40000.0,False,False,False,False,False,False,False,False,False,10.596659732783579,True,7950.0,True,4.401962017356308,-27050.0
1,2,20.0,3500.0,5000.0,1300.0,False,False,False,False,False,False,False,False,False,7.170888478512505,True,7950.0,True,0.44019620173563073,4450.0
1,2,20.0,4400.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,4800.0,False,0.9164757342220371,400.0
1,2,38.0,6000.0,10000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.7546220601182241,1950.0
1,2,21.0,10000.0,800000.0,40000.0,False,False,False,False,False,False,False,False,False,10.596659732783579,False,3200.0,False,3.1240237425804436,-6800.0
1,2,56.0,6000.0,200.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,4800.0,False,1.2497396375755052,-1200.0
1,2,36.0,11000.0,50000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,22000.0,False,0.4999772737602836,11000.0
1,2,19.0,3200.0,1000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.40246509872971953,4750.0
1,2,54.0,5400.0,0.0,0.0,False,False,True,False,False,False,False,False,False,0.0,False,8600.0,False,0.6278339727938612,3200.0
1,2,27.0,3500.0,1000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,False,4800.0,False,0.7290147885857113,1300.0
1,2,68.0,6200.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,0.7797761287888316,1750.0
1,2,45.0,5200.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,5200.0,False,0.9998077292828302,0.0
1,2,40.0,8000.0,800.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,4600.0,False,1.738752445120626,-3400.0
1,2,40.0,4000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,False,6000.0,False,0.6665555740709882,2000.0
1,2,30.0,5000.0,50000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,12000.0,False,0.41663194733772185,7000.0
1,2,27.0,10000.0,500000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,14000.0,False,0.7142346975216056,4000.0
1,2,43.0,5400.0,7500.0,200.0,False,False,True,False,True,False,False,False,False,5.303304908059076,True,7950.0,True,0.6791598541064017,2550.0
1,2,28.0,4800.0,7500.0,5000.0,False,False,False,False,False,True,False,False,False,8.517393171418904,False,6000.0,False,0.7998666888851858,1200.0
1,2,31.0,6200.0,50000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,True,7950.0,True,0.7797761287888316,1750.0
1,2,50.0,40000.0,15000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,100000.0,False,0.3999960000399996,60000.0
1,2,27.0,1500.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6000.0,False,0.24995834027662056,4500.0
1,2,38.0,5400.0,2700.0,0.0,False,False,True,False,False,False,False,False,False,0.0,False,8000.0,False,0.6749156355455568,2600.0
1,2,19.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,39.0,6000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,8800.0,False,0.6817407112828088,2800.0
1,2,18.0,1000.0,500.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.12577034335303736,6950.0
1,2,24.0,1500.0,1500.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,2800.0,False,0.5355230274901821,1300.0
1,2,38.0,800.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,8000.0,False,0.09998750156230471,7200.0
1,2,28.0,7000.0,10000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,14000.0,False,0.4999642882651239,7000.0
1,2,39.0,5400.0,250000.0,2000.0,False,False,True,False,False,False,False,False,False,7.601402334583733,False,2000.0,False,2.6986506746626686,-3400.0
1,2,24.0,6000.0,70000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,16000.0,False,0.3749765639647522,10000.0
1,2,37.0,10000.0,7000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,10000.0,False,0.9999000099990001,0.0
1,2,18.0,3000.0,5000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6000.0,False,0.4999166805532411,3000.0
1,2,27.0,2800.0,1000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.3521569613885046,5150.0
1,2,33.0,4000.0,8000.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,9200.0,False,0.4347353548527334,5200.0
1,2,27.0,6000.0,10000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,True,7950.0,True,0.7546220601182241,1950.0
1,2,41.0,1200.0,3000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,4800.0,False,0.24994792751510103,3600.0
1,2,47.0,0.0,15000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.0,7950.0
1,2,46.0,4000.0,50000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,5000.0,False,0.7998400319936013,1000.0
1,2,29.0,4800.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4800.0,False,0.9997917100604041,0.0
1,2,53.0,2000.0,180000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,10400.0,False,0.19228920296125374,8400.0
1,2,18.0,6000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,6000.0,False,0.9998333611064822,0.0
1,2,35.0,6500.0,1000.0,9.0,False,False,False,False,False,False,False,False,False,2.302585092994046,False,10000.0,False,0.6499350064993501,3500.0
1,2,50.0,7000.0,7000.0,9.0,False,False,False,False,False,False,False,False,False,2.302585092994046,False,1200.0,False,5.828476269775187,-5800.0
1,2,21.0,2100.0,6000.0,9.0,False,False,False,False,False,False,False,False,False,2.302585092994046,False,10000.0,False,0.20997900209979,7900.0
1,2,43.0,4000.0,3000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,12000.0,False,0.33330555787017746,8000.0
1,2,30.0,15000.0,15000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,16000.0,False,0.9374414099118805,1000.0
1,2,19.0,2400.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,2400.0,False,0.9995835068721366,0.0
1,2,32.0,8000.0,480.0,9.0,False,False,False,False,False,False,False,False,False,2.302585092994046,False,6800.0,False,1.1762976032936332,-1200.0
1,2,53.0,5400.0,7500.0,9.0,False,True,True,False,True,False,False,False,False,2.302585092994046,True,7950.0,True,0.6791598541064017,2550.0
1,2,27.0,9000.0,100000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,12500.0,False,0.7199424046076314,3500.0
1,2,46.0,3500.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,5600.0,False,0.6248884127834315,2100.0
1,2,66.0,2400.0,7500.0,1000.0,False,False,False,False,False,True,False,False,False,6.90875477931522,False,2400.0,False,0.9995835068721366,0.0
1,2,28.0,6000.0,100000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,12000.0,False,0.49995833680526625,6000.0
1,2,43.0,20000.0,25000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,20000.0,False,0.999950002499875,0.0
1,2,22.0,5000.0,100000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,True,7950.0,True,0.6288517167651868,2950.0
1,2,31.0,2000.0,1000000.0,100.0,False,False,False,False,False,False,False,False,False,4.61512051684126,False,7200.0,False,0.2777392028884877,5200.0
1,2,51.0,35000.0,5000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,12000.0,False,2.916423631364053,-23000.0
1,2,47.0,45000.0,400000.0,30000.0,False,False,False,False,False,False,False,False,False,10.308985993422082,False,25000.0,False,1.7999280028798847,-20000.0
1,2,39.0,20000.0,7000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,19000.0,False,1.052576180201042,-1000.0
1,2,50.0,6000.0,5000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,9000.0,False,0.6665926008221309,3000.0
1,2,49.0,4000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,8000.0,False,0.4999375078115236,4000.0
1,2,22.0,5000.0,20000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,1200.0,False,4.163197335553705,-3800.0
1,2,20.0,7000.0,7500.0,200.0,False,False,False,False,False,True,False,False,False,5.303304908059076,True,7950.0,True,0.8803924034712615,950.0
1,2,35.0,8000.0,7500.0,2000.0,False,False,False,False,False,True,False,False,False,7.601402334583733,True,7950.0,True,1.0061627468242988,-50.0
1,2,25.0,5400.0,10000.0,200.0,False,False,True,False,False,False,False,False,False,5.303304908059076,False,4800.0,False,1.1247656738179546,-600.0
1,2,28.0,5400.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,5600.0,False,0.96411355115158,200.0
1,2,45.0,6000.0,7500.0,1000.0,False,False,False,False,False,True,False,False,False,6.90875477931522,False,8000.0,False,0.7499062617172854,2000.0
1,2,38.0,4500.0,100000.0,2500.0,False,False,False,False,False,False,False,False,False,7.824445930877619,False,10000.0,False,0.44995500449955006,5500.0
1,2,40.0,4800.0,1500.0,560.0,False,False,False,False,False,False,False,False,False,6.329720905522696,False,4800.0,False,0.9997917100604041,0.0
1,2,18.0,2000.0,10000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,9600.0,False,0.20831163420477034,7600.0
1,2,28.0,2500.0,650000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,8400.0,False,0.2975836209975003,5900.0
1,2,28.0,4000.0,30000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,12000.0,False,0.33330555787017746,8000.0
1,2,60.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,64.0,2460.0,5000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.3093950446484719,5490.0
1,2,38.0,10000.0,30000.0,15000.0,False,False,False,False,False,False,False,False,False,9.61587214452889,False,12000.0,False,0.8332638946754437,2000.0
1,2,51.0,30000.0,1500000.0,7000.0,False,False,False,False,False,False,False,False,False,8.853808274977197,False,40000.0,False,0.7499812504687383,10000.0
1,2,57.0,5500.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6000.0,False,0.9165139143476088,500.0
1,2,26.0,7000.0,20000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,13400.0,False,0.5223490784269831,6400.0
1,2,49.0,15000.0,250000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,26000.0,False,0.5769008884273682,11000.0
1,2,42.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,33.0,8000.0,5000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,8800.0,False,0.908987615043745,800.0
1,2,55.0,4800.0,15000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,6500.0,False,0.7383479464697739,1700.0
1,2,23.0,8000.0,80000.0,7000.0,False,False,False,False,False,False,False,False,False,8.853808274977197,False,12000.0,False,0.6666111157403549,4000.0
1,2,60.0,10000.0,40000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,12000.0,False,0.8332638946754437,2000.0
1,2,58.0,16000.0,3000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,16000.0,False,0.9999375039060059,0.0
1,2,39.0,9500.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,10000.0,False,0.9499050094990501,500.0
1,2,48.0,9000.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,6400.0,False,1.4060303077644118,-2600.0
1,2,24.0,10000.0,100000.0,30000.0,False,False,False,False,False,False,False,False,False,10.308985993422082,False,20000.0,False,0.4999750012499375,10000.0
1,2,48.0,6000.0,100000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,6000.0,False,0.9998333611064822,0.0
1,2,26.0,3000.0,600000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,4000.0,False,0.7498125468632841,1000.0
1,2,30.0,3500.0,20000.0,2500.0,False,False,False,False,False,False,False,False,False,7.824445930877619,False,6400.0,False,0.5467895641306046,2900.0
1,2,49.0,11050.0,6000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,True,7950.0,True,1.3897622940510628,-3100.0
1,2,53.0,5400.0,300000.0,5000.0,False,False,True,False,False,False,False,False,False,8.517393171418904,False,196000.0,False,0.027550879842449784,190600.0
1,2,22.0,2800.0,1000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,14400.0,False,0.19443094229567393,11600.0
1,2,32.0,11000.0,300000.0,2500.0,False,False,False,False,False,False,False,False,False,7.824445930877619,False,11000.0,False,0.9999090991728025,0.0
1,2,57.0,10800.0,50000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,10800.0,False,0.9999074159800019,0.0
1,2,55.0,4400.0,30000.0,800.0,False,False,False,False,False,False,False,False,False,6.68586094706836,False,4400.0,False,0.9997727789138832,0.0
1,2,55.0,11000.0,15000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,11000.0,False,0.9999090991728025,0.0
1,2,64.0,3200.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.40246509872971953,4750.0
1,2,61.0,2500.0,800.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,7200.0,False,0.3471740036106096,4700.0
1,2,28.0,3000.0,40000.0,8000.0,False,False,False,False,False,False,False,False,False,8.987321812850125,False,14000.0,False,0.2142704092564817,11000.0
1,2,48.0,9000.0,1000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,1.1319330901773361,-1050.0
1,2,25.0,500.0,10000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,6000.0,False,0.08331944675887352,5500.0
1,2,47.0,3000.0,300000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,8000.0,False,0.3749531308586427,5000.0
1,2,33.0,12000.0,3000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,False,4000.0,False,2.9992501874531365,-8000.0
1,2,68.0,5000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.6288517167651868,2950.0
1,2,31.0,7000.0,40000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,5400.0,False,1.2960562858729865,-1600.0
1,2,59.0,8000.0,7500.0,2000.0,False,False,False,False,True,False,False,False,False,7.601402334583733,False,7200.0,False,1.1109568115539508,-800.0
1,2,29.0,5000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,10060.0,False,0.49696849219759465,5060.0
1,2,54.0,6000.0,7500.0,1000.0,False,False,False,False,True,False,False,False,False,6.90875477931522,False,6000.0,False,0.9998333611064822,0.0
1,2,31.0,4000.0,7500.0,400.0,False,False,False,False,False,True,False,False,False,5.993961427306569,False,5200.0,False,0.7690828686791001,1200.0
1,2,21.0,7000.0,50000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6000.0,False,1.1664722546242292,-1000.0
1,2,70.0,8000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,1.0061627468242988,-50.0
1,2,63.0,12000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,12000.0,False,0.9999166736105325,0.0
1,2,41.0,5400.0,7500.0,0.0,True,False,True,False,False,True,False,False,False,0.0,True,7950.0,True,0.6791598541064017,2550.0
1,2,38.0,12000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,16000.0,False,0.7499531279295044,4000.0
1,2,30.0,17500.0,2000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,21000.0,False,0.8332936526832055,3500.0
1,2,29.0,2000.0,80000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,4000.0,False,0.49987503124218946,2000.0
1,2,43.0,2000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,7200.0,False,0.2777392028884877,5200.0
1,2,48.0,600.0,50000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,2400.0,False,0.24989587671803415,1800.0
1,2,46.0,5500.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6000.0,False,0.9165139143476088,500.0
1,2,30.0,13000.0,50000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,15800.0,False,0.8227327384342763,2800.0
1,2,26.0,4000.0,2000000.0,15000.0,False,False,False,False,False,False,False,False,False,9.61587214452889,False,4000.0,False,0.9997500624843789,0.0
1,2,48.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,31.0,3000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6000.0,False,0.4999166805532411,3000.0
1,2,29.0,1500.0,300000.0,20000.0,False,False,False,False,False,False,False,False,False,9.90353755128617,False,14000.0,False,0.10713520462824085,12500.0
1,2,28.0,1200.0,800.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,3600.0,False,0.3332407664537628,2400.0
1,2,31.0,5000.0,2500.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,8000.0,False,0.6249218847644045,3000.0
1,2,20.0,3000.0,500000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6800.0,False,0.4411116012351125,3800.0
1,2,33.0,7000.0,50000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,5000.0,False,1.3997200559888023,-2000.0
1,2,56.0,4000.0,50000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,12000.0,False,0.33330555787017746,8000.0
1,2,29.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,30.0,3200.0,7500.0,2000.0,False,False,False,False,False,True,False,False,False,7.601402334583733,False,6000.0,False,0.5332444592567905,2800.0
1,2,33.0,1200.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,5600.0,False,0.21424745581146223,4400.0
1,2,22.0,500.0,200000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,True,7950.0,True,0.06288517167651868,7450.0
1,2,38.0,8000.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,8000.0,False,0.9998750156230471,0.0
1,2,78.0,1000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.12577034335303736,6950.0
1,2,31.0,1200.0,30000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,10800.0,False,0.11110082399777799,9600.0
1,2,43.0,8000.0,550000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,8000.0,False,0.9998750156230471,0.0
1,2,65.0,3000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.37731103005911204,4950.0
1,2,49.0,16000.0,16000.0,16000.0,False,False,False,False,False,False,False,False,False,9.680406499268875,False,16000.0,False,0.9999375039060059,0.0
1,2,42.0,12000.0,10000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,12000.0,False,0.9999166736105325,0.0
1,2,25.0,8000.0,200000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,8000.0,False,0.9998750156230471,0.0
1,2,67.0,1500.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.18865551502955602,6450.0
1,2,41.0,4000.0,15000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,8800.0,False,0.4544938075218725,4800.0
1,2,32.0,15000.0,2000000.0,40000.0,False,False,False,False,False,False,False,False,False,10.596659732783579,False,98000.0,False,0.1530596626565035,83000.0
1,2,75.0,1500.0,20000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.18865551502955602,6450.0
1,2,52.0,1000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,8000.0,False,0.1249843769528809,7000.0
1,2,29.0,10000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,12000.0,False,0.8332638946754437,2000.0
1,2,53.0,7300.0,30000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,14600.0,False,0.49996575577015273,7300.0
1,2,46.0,1500.0,2000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,2000.0,False,0.7496251874062968,500.0
1,2,53.0,5000.0,7500.0,9.0,False,True,False,False,True,False,False,False,False,2.302585092994046,True,7950.0,True,0.6288517167651868,2950.0
1,2,60.0,5400.0,7500.0,9.0,False,True,True,False,True,False,False,False,False,2.302585092994046,True,7950.0,True,0.6791598541064017,2550.0
1,2,40.0,5400.0,100000.0,5000.0,False,False,True,False,False,False,False,False,False,8.517393171418904,True,7950.0,True,0.6791598541064017,2550.0
1,2,55.0,45000.0,50000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,20000.0,False,2.2498875056247187,-25000.0
1,2,68.0,45000.0,400000.0,20000.0,False,False,False,False,False,False,False,False,False,9.90353755128617,True,7950.0,True,5.659665450886681,-37050.0
